"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B","mean_logCPM_Tumor","mean_logCPM_Normal"
"ENSG00000259022.2","DNAJC8P1","processed_pseudogene",0.0593891537241493,0.463558822926562,0.9922782905302,0.321492639037372,0.372791440989363,-7.07550837762224,0.482072032860958,0.561053312819735
"ENSG00000117614.9","SYF2","protein_coding",-0.047047950712094,5.4033235545419,-0.992173914652257,0.321543497862125,0.372835812388128,-7.58084739987857,5.39659887166239,5.47033868835367
"ENSG00000171045.14","TSNARE1","protein_coding",-0.121185179046208,3.47163937379244,-0.991788466382859,0.321731359370857,0.373039031312509,-7.33459389754819,3.48659961730486,3.37701858032488
"ENSG00000074219.13","TEAD2","protein_coding",0.122195636163686,5.38315734795183,0.991753195229118,0.321748553571497,0.373044357824075,-7.56918772046249,5.39968012908186,5.24901464964062
"ENSG00000218512.2","SPTLC1P2","processed_pseudogene",-0.09889905852086,-3.12740537029867,-0.991615316305591,0.321815773415068,0.373107682790041,-6.73970989151479,-2.83800480423225,-2.61000651413151
"ENSG00000231544.3","RSL24D1P11","processed_pseudogene",0.108364506034112,-1.91684628865986,0.991408101776419,0.321916813598389,0.373210211982375,-6.90073682130821,-1.77799369401393,-1.61656706233862
"ENSG00000138101.18","DTNB","protein_coding",0.0877606477516144,3.96786667106758,0.991022341833584,0.32210496987288,0.373407094144216,-7.40411096315094,3.98721090516754,3.82254652566566
"ENSG00000215769.8","ARHGAP27P1-BPTFP1-KPNA2P3","processed_transcript",0.120655406949172,4.20511577465066,0.991008214947857,0.322111861695235,0.373407094144216,-7.40036502602773,4.26300516089504,3.72207591654769
"ENSG00000255498.1","RP11-618K13.2","antisense",-0.149889550980692,0.791314069979585,-0.990925104747443,0.322152409084565,0.373439476247363,-7.09060672597807,0.804836703567476,0.928222935587074
"ENSG00000152454.3","ZNF256","protein_coding",-0.1314052965313,1.44153993148679,-0.990726588149352,0.322249273885766,0.373537136473199,-7.15087694762166,1.44791448428483,1.54334220729814
"ENSG00000263776.1","SNORA4","snoRNA",0.118062149571503,-1.54492929042545,0.990341641765121,0.322437160107282,0.373740292934625,-6.86468235058455,-1.38582660998791,-1.78473094474913
"ENSG00000260400.1","RP11-119F7.5","sense_overlapping",0.13351557967151,-0.468228723095397,0.990239152168718,0.322487195729525,0.373783655669589,-6.97022099757458,-0.380729823150155,-0.653429014390136
"ENSG00000131002.11","TXLNGY","transcribed_unprocessed_pseudogene",-0.744712830561605,-1.4242296796787,-0.98999336652434,0.322607209456908,0.373908121013985,-6.89037962670953,-0.596251827023152,-0.619419125904641
"ENSG00000242082.1","RP1-90G24.10","antisense",0.26034195908677,-3.65268549566836,0.989769699152362,0.322716448520912,0.374013938634304,-6.59971320272065,-3.02851571222941,-3.52912060413902
"ENSG00000257097.1","CLIP1-AS1","lincRNA",-0.165116914143192,-3.65485657382216,-0.989754700367748,0.32272377478727,0.374013938634304,-6.66013417897791,-3.19757246766995,-3.05337407783319
"ENSG00000148985.19","PGAP2","protein_coding",0.070542621212538,4.41776919004381,0.989715117121663,0.322743110036435,0.374021705708643,-7.47051717040167,4.43493389667155,4.28468226376951
"ENSG00000265008.1","RP11-53I6.3","antisense",0.103097488250691,-0.955964883837061,0.989644965840706,0.322777378730668,0.374046777622521,-6.97332178806253,-0.886787012291612,-0.806640030467973
"ENSG00000234478.1","ACBD3-AS1","antisense",0.0958771726060155,2.23089535604006,0.989543505349693,0.322826946090917,0.374089575559423,-7.23886679635795,2.23650035217267,2.26523815653327
"ENSG00000213157.3","RP11-259P15.1","processed_pseudogene",0.135922276007754,-2.29245478955255,0.989350508674281,0.322921246142823,0.374184204043225,-6.81319312681459,-2.08260202154163,-2.16250672584607
"ENSG00000250989.1","RP11-392E22.5","processed_pseudogene",-0.253611045852778,-2.46052635304514,-0.989083283588412,0.323051844647003,0.374320884216632,-6.70140089614926,-2.07793833120482,-2.63757757222343
"ENSG00000261308.2","FIGNL2","protein_coding",0.227302691472154,0.557308781187324,0.988886738433377,0.323147922421078,0.37441755601121,-7.06312097526822,0.644341106100646,0.185600529592109
"ENSG00000196639.6","HRH1","protein_coding",-0.10969370732597,3.4136259725825,-0.988748680551333,0.32321542084796,0.37448110787871,-7.38470906364019,3.38935984072226,3.66258393850479
"ENSG00000265511.1","RP11-524F11.1","antisense",-0.161716983110579,-1.94869698807569,-0.988716461051459,0.323231174737687,0.374484705301869,-6.80077561941773,-1.72775202747646,-2.10283112619459
"ENSG00000178631.7","ACTG1P1","processed_pseudogene",0.137957176157973,-1.83837313457735,0.98831889887885,0.323425606104735,0.374695304024136,-6.8561390864589,-1.68105455774223,-1.81755439365238
"ENSG00000251513.2","LIX1-AS1","lincRNA",0.0781703501671209,-1.1053499732779,0.987682991727064,0.323736761096895,0.37504110772557,-6.96992070664004,-1.03093275653848,-0.984458601540431
"ENSG00000211795.3","TRAV8-6","TR_V_gene",0.196973741847924,-2.06305978329726,0.987482526596974,0.323834890986593,0.375140109658765,-6.81872570413239,-1.85439099533009,-1.89911046335551
"ENSG00000167617.2","CDC42EP5","protein_coding",-0.190229056722479,2.1780300493132,-0.987442933579351,0.323854274502437,0.375147885238248,-7.24180987014923,2.16510850540545,2.40514586687092
"ENSG00000057657.15","PRDM1","protein_coding",0.132372795133552,4.43947646445892,0.987368420317948,0.323890755943956,0.375175465412449,-7.48550129226752,4.43542722854427,4.49437498308802
"ENSG00000256039.1","RP11-291B21.2","lincRNA",0.288463665046503,-1.31968999518555,0.987101166597825,0.32402162454298,0.375312371526583,-6.9138704529499,-1.11250935257304,-1.33884579840448
"ENSG00000187689.9","AMTN","protein_coding",0.296145978269146,-4.70999110281898,0.98638916347244,0.324370446231466,0.375701710853597,-6.44701229593161,-3.724283173999,-3.99048737181824
"ENSG00000128596.16","CCDC136","protein_coding",-0.15325024706632,-0.238041172539759,-0.986348807296752,0.324390224704907,0.375709920687485,-7.01773283755894,-0.184661590623736,-0.19581576307851
"ENSG00000283549.1","RP11-505D17.1","processed_transcript",-0.074710699422813,1.66784332170048,-0.986259781912075,0.324433858635421,0.375745758274078,-7.1951650465678,1.66135577482453,1.83984011280016
"ENSG00000228111.1","TPT1P2","processed_pseudogene",-0.179833088996472,-4.1457808352266,-0.98604194911705,0.324540640981812,0.375854726056468,-6.56814913609436,-3.51205247418787,-3.15617573286838
"ENSG00000105711.11","SCN1B","protein_coding",0.160538233685012,2.75072819381683,0.985574502781203,0.324769862129619,0.376105477731645,-7.26037103128391,2.7903695114134,2.46968499834751
"ENSG00000177685.16","CRACR2B","protein_coding",0.161689548226355,4.43828855335848,0.985426864401799,0.32484228135033,0.376174629651016,-7.42341743067413,4.51110487679765,3.82605312530383
"ENSG00000260997.1","RP4-647J21.1","sense_overlapping",-0.248750266962838,1.04579929983358,-0.985280018756377,0.324914322173724,0.376243337985499,-7.12468405121585,1.05537635613026,1.26340352014727
"ENSG00000275371.1","RP11-455F5.6","antisense",0.172611242798383,-0.188174845357559,0.985150258512011,0.324977989767066,0.376302345316167,-6.99098979628614,-0.0772315812064702,-0.632576474647831
"ENSG00000165156.14","ZHX1","protein_coding",-0.0733332592071623,5.01393259798654,-0.985058325490143,0.325023102147382,0.376339863200571,-7.56941632527928,4.99202052069193,5.21654322619842
"ENSG00000239344.1","RP11-771F20.1","processed_pseudogene",0.151604390223719,-1.245288104942,0.984871667132467,0.32511470969155,0.376431212167698,-6.92262151046213,-1.12819426446644,-1.20883874328498
"ENSG00000269646.1","CTD-2331H12.7","lincRNA",0.145805219362269,-2.48719996695956,0.984618876836235,0.325238800091421,0.376560162508569,-6.77577468293693,-2.24297117723228,-2.45911555410744
"ENSG00000250261.1","CCDC74BP1","unprocessed_pseudogene",-0.0986288296405102,0.897446927798746,-0.983629423451882,0.325724802799051,0.377108106979067,-7.09259902808171,0.932370233496973,0.804814996379522
"ENSG00000283403.1","AC005307.5","processed_transcript",0.262529979889396,-5.23300106785254,0.983494231127074,0.325791243723895,0.377170279657828,-6.40470857711699,-4.02660136927993,-4.31322529725874
"ENSG00000147133.15","TAF1","protein_coding",-0.0680703009397332,5.03473363380146,-0.983209604841969,0.325931153575777,0.377317499521563,-7.55647289940515,5.03440541444569,5.0486943494836
"ENSG00000254287.1","RP11-44K6.4","antisense",-0.243180633854559,0.39460170440551,-0.983161448641023,0.325954828934516,0.377330153096199,-7.06463080982616,0.389974171227625,0.91189047747784
"ENSG00000128829.11","EIF2AK4","protein_coding",0.0614353879133631,5.5974666323189,0.983069215862175,0.326000177088963,0.377367893450728,-7.60346032570176,5.5939073328401,5.63593651300079
"ENSG00000086712.12","TXLNG","protein_coding",-0.0711720039771304,4.39277700809264,-0.982876649777863,0.326094869444774,0.377449645769773,-7.49851807617703,4.38243259913067,4.50037268572103
"ENSG00000082684.14","SEMA5B","protein_coding",0.206411306043826,0.553084890161606,0.982873742141559,0.326096299381857,0.377449645769773,-7.05687722583876,0.611481447743865,0.41525915352688
"ENSG00000214435.7","AS3MT","protein_coding",-0.158191670006352,2.58019855628128,-0.982728121683638,0.326167918824921,0.377517784304727,-7.2708699211618,2.56679814460971,2.78515414924119
"ENSG00000269053.1","CTD-2521M24.8","antisense",-0.155259951073696,-3.09159644464883,-0.982580528362263,0.326240519026702,0.377587052631139,-6.68828211781766,-2.7531256635571,-2.83812964360781
"ENSG00000196859.7","KRT39","protein_coding",0.277905334676733,-3.52405646155496,0.982229561767922,0.326413199519468,0.377760599179005,-6.61564518721204,-2.94625990827792,-3.32118817883566
"ENSG00000166387.11","PPFIBP2","protein_coding",0.114716602503043,4.45749952254265,0.982223901630165,0.326415984874597,0.377760599179005,-7.48474725582454,4.48169565632844,4.26446957171777
"ENSG00000259397.3","RP11-323I15.2","processed_pseudogene",0.0781021921588238,0.161091761662829,0.982081676980964,0.326485978741572,0.377826833702966,-7.05486413364105,0.204676307070965,0.105476414412442
"ENSG00000261459.1","AC002310.11","protein_coding",-0.0660397811837283,2.84739643522407,-0.981803047681305,0.326623130585945,0.377970778772963,-7.29876719570666,2.84735891407675,2.89725752100308
"ENSG00000137055.14","PLAA","protein_coding",0.0738673557206031,4.7751193470732,0.981468111603773,0.326788048417192,0.378136799824877,-7.54248421354988,4.77031955966855,4.83043899765126
"ENSG00000169925.16","BRD3","protein_coding",-0.065819323231481,5.3625655344937,-0.981458945581913,0.326792562400209,0.378136799824877,-7.58795922321338,5.35273565757607,5.45712710206959
"ENSG00000215529.12","EFCAB8","protein_coding",0.207582013969811,-3.41068503378877,0.981433864134336,0.326804914447042,0.378136799824877,-6.57462249671574,-2.92314082872509,-3.43443318808781
"ENSG00000261586.2","RP11-923I11.6","lincRNA",0.22264336110343,-0.0524010474292228,0.981326261987907,0.326857909526086,0.378183338652075,-7.02886985693676,0.0538768402471688,-0.404551439272073
"ENSG00000135124.14","P2RX4","protein_coding",0.0834191093581502,5.25439128517623,0.981239396379628,0.326900695745831,0.378218062380361,-7.57225105050362,5.27116821424075,5.11768680285455
"ENSG00000101236.16","RNF24","protein_coding",0.09407037556758,5.14808674923103,0.981110283373915,0.326964297935194,0.378276866145735,-7.5646363880609,5.1578028731067,5.0738970980572
"ENSG00000257355.1","CTD-2006C1.10","protein_coding",-0.11839504470315,-1.71152260509112,-0.981047283817416,0.326995334989657,0.37829799100089,-6.90457726674074,-1.58653341815725,-1.54520555541538
"ENSG00000065621.14","GSTO2","protein_coding",-0.205580286064969,3.02837744173303,-0.980915274132322,0.327060376459397,0.378358452073183,-7.34168076755185,3.00488319197557,3.31626493009485
"ENSG00000129151.8","BBOX1","protein_coding",0.309302971548942,-1.61268866583895,0.979927282239082,0.327547429725383,0.378907091956772,-6.90871044633232,-1.35627761372478,-1.54085776974222
"ENSG00000214313.8","AZGP1P1","transcribed_unprocessed_pseudogene",-0.378772699334868,-2.47708340793023,-0.979721237800003,0.327649063515861,0.379009852873744,-6.84557691440778,-2.01743792590116,-1.90906487361605
"ENSG00000102802.9","MEDAG","protein_coding",0.209569448159143,2.07221502836172,0.979144260901962,0.327933773192905,0.379324371523702,-7.22889422027554,2.07436625802017,2.18980291639917
"ENSG00000250461.1","RP11-631M6.2","processed_pseudogene",-0.0672773257440931,1.09675261610841,-0.978641854089678,0.328181817259022,0.379596455765377,-7.14130023764841,1.08108951157857,1.4083223112539
"ENSG00000197888.2","UGT2B17","protein_coding",0.30951772444187,-2.53691140247263,0.978613275858438,0.328195930330143,0.379597949500106,-6.77297625966796,-2.14352866489392,-2.23707615076229
"ENSG00000257453.1","RP11-290L1.3","antisense",0.173869097613413,3.04027710863674,0.97818142520655,0.328409243467617,0.379829832881564,-7.33674021488402,3.04533911473663,3.05559945538256
"ENSG00000226660.2","TRBV2","TR_V_gene",0.198262845079574,-1.97008632854884,0.978031800172652,0.328483171954123,0.379900495678494,-6.86680787784525,-1.76504948464098,-1.83949220253755
"ENSG00000229106.1","BTBD6P1","processed_pseudogene",0.126853500415844,-2.88526103044481,0.977113326704284,0.328937219132362,0.380410754282528,-6.73823814132262,-2.5941186586854,-2.73629236434163
"ENSG00000165502.6","RPL36AL","protein_coding",-0.072182004627968,6.86513343083214,-0.976966016670512,0.329010079757519,0.380480153951061,-7.62197521260277,6.85290280903996,6.97507442810321
"ENSG00000275183.1","LENG9","protein_coding",-0.086359363601451,2.98826309018865,-0.976888313575969,0.32904851650402,0.380509740630342,-7.29459993980322,3.0056553189232,2.88338502339148
"ENSG00000263503.1","MAPK8IP1P2","processed_pseudogene",-0.190904704991607,-1.08585794501894,-0.976420872754665,0.329279803161193,0.380762326773826,-6.96858958731478,-0.999451293569274,-0.758953890510081
"ENSG00000271914.1","RP4-789D17.5","lincRNA",-0.156047919552717,-3.65226661732245,-0.976381260105818,0.329299408093943,0.38077012482539,-6.58782485462543,-3.17239330928649,-3.35654002386768
"ENSG00000231162.4","COX11P1","processed_pseudogene",0.0976036698493497,-1.60679327312011,0.976029634737332,0.329473466348066,0.38095651024022,-6.92407503149786,-1.4902049556039,-1.48186269469576
"ENSG00000148153.13","INIP","protein_coding",0.0574838648139995,4.55457952694575,0.975921569885642,0.329526971589326,0.381003496089729,-7.51578257727689,4.55046781110588,4.60566355990016
"ENSG00000214546.3","AC087491.2","lincRNA",-0.209106506164422,-3.40039370492765,-0.975371991062978,0.329799167262392,0.381303321200077,-6.69792968110422,-2.93378713483969,-3.03575612237887
"ENSG00000178201.4","VN1R1","protein_coding",-0.135061125339555,-0.381152092052772,-0.975026123688144,0.329970543461629,0.381486563172641,-7.01351970427322,-0.304673325044084,-0.463567159517252
"ENSG00000259921.1","AC022819.3","sense_intronic",0.182156600577562,-3.54151280798033,0.974883325593279,0.33004131633032,0.381553485543186,-6.57976268310516,-3.03478775369878,-3.45713701521578
"ENSG00000173535.13","TNFRSF10C","protein_coding",0.169285205939826,2.68379776704505,0.974762683666075,0.330101115950589,0.381607717252368,-7.2817118799297,2.70990830421534,2.53504418104962
"ENSG00000246575.2","AC093162.5","unprocessed_pseudogene",0.110480270741397,0.142968843538698,0.974681775492969,0.330141224339802,0.381639181906375,-7.04290496806641,0.212356808662839,-0.110558059229152
"ENSG00000170075.8","GPR37L1","protein_coding",-0.0835765847819119,1.34749390084465,-0.974640089925191,0.330161890248025,0.381648169712753,-7.14232731027,1.36417198502693,1.34613189491058
"ENSG00000173267.13","SNCG","protein_coding",0.282222236561251,3.06422843794523,0.973995890398086,0.330481363371746,0.382002547299571,-7.31379110576068,3.08888157868672,2.9330597850076
"ENSG00000228146.7","CASP16P","transcribed_unprocessed_pseudogene",-0.197931953630281,-3.28265275731702,-0.97329862654433,0.33082737828779,0.382387575606633,-6.65209121028226,-2.85405535750848,-2.99990430686015
"ENSG00000265236.1","SNORD84","snoRNA",0.129141315924226,-3.52239863771986,0.973108477827247,0.330921779737732,0.382469789793684,-6.61440274011117,-3.08982469714408,-3.41217942447316
"ENSG00000257511.1","RP11-278C7.1","processed_pseudogene",0.0629722787440514,1.84446996934291,0.97310331276787,0.330924344232757,0.382469789793684,-7.18513576245996,1.86251838726895,1.78729651838436
"ENSG00000160180.15","TFF3","protein_coding",0.436930086265753,4.08973023089643,0.973055770710329,0.330947949865936,0.382482140911539,-7.38505615471177,4.18368385337931,3.36262357270583
"ENSG00000213849.3","AC104306.1","processed_pseudogene",0.110104976112334,0.580235678190453,0.972264524417414,0.33134098066522,0.382921425309334,-7.09458311512091,0.614223759896082,0.55682806766857
"ENSG00000105705.15","SUGP1","protein_coding",0.048154409553276,4.29563323591527,0.972023617821447,0.331460704757426,0.383044834890056,-7.46519717967805,4.31018774570358,4.18633104391829
