EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,ChEMBL_target_ID,ot_target_retrieval_status,ot_target_approved_name,ot_target_approved_symbol,ot_target_biotype,ot_literature_occurrence_count,ot_literature_filtered_count,ot_drug_clinical_candidate_record_count,ot_target_annotation_source,ot_luad_disease_id,ot_luad_disease_name,ot_luad_direct_association_status,ot_luad_direct_association_count,ot_luad_direct_association_score_native,ot_luad_direct_datasource_scores_native_json,ot_luad_direct_datatype_scores_native_json,ot_luad_indirect_association_status,ot_luad_indirect_association_count,ot_luad_indirect_association_score_native,ot_luad_association_source,chembl_target_retrieval_status,chembl_target_record_count,chembl_target_annotations_json,chembl_target_annotation_source
ENSG00000111271.14,ENSG00000111271,ACAD10,protein_coding,FALSE,ENSG00000111271,CHEMBL4105816,PRESENT,acyl-CoA dehydrogenase family member 10,ACAD10,protein_coding,256,256,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Acyl-CoA dehydrogenase family member 10"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4105816"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000230747.1,ENSG00000230747,AC021188.4,antisense,FALSE,ENSG00000230747,NOT_FOUND,PRESENT,novel transcript,ENSG00000230747,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000241316.6,ENSG00000241316,SUCLG2-AS1,lincRNA,FALSE,ENSG00000241316,NOT_FOUND,PRESENT,SUCLG2 divergent transcript,SUCLG2-DT,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000006125.17,ENSG00000006125,AP2B1,protein_coding,FALSE,ENSG00000006125,CHEMBL6067269,PRESENT,adaptor related protein complex 2 subunit beta 1,AP2B1,protein_coding,558,558,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0036957985468470188,"[{""id"":""europepmc"",""score"":0.030396539880581056}]","[{""id"":""literature"",""score"":0.030396539880581056}]",PRESENT,1,0.0036957985468470188,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""AP-2 complex subunit beta"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6067269"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000197780.9,ENSG00000197780,TAF13,protein_coding,FALSE,ENSG00000197780,NOT_FOUND,PRESENT,TATA-box binding protein associated factor 13,TAF13,protein_coding,140,140,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0011502697867939113,"[{""id"":""expression_atlas"",""score"":0.009460532278616074}]","[{""id"":""rna_expression"",""score"":0.009460532278616074}]",PRESENT,1,0.0011502697867939113,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000113205.5,ENSG00000113205,PCDHB3,protein_coding,FALSE,ENSG00000113205,NOT_FOUND,PRESENT,protocadherin beta 3,PCDHB3,protein_coding,56,56,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000223820.5,ENSG00000223820,CFL1P1,transcribed_unprocessed_pseudogene,FALSE,ENSG00000223820,NOT_FOUND,PRESENT,cofilin 1 pseudogene 1,CFL1P1,transcribed_unprocessed_pseudogene,8,8,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000255284.1,ENSG00000255284,AP006621.5,lincRNA,FALSE,ENSG00000255284,NOT_FOUND,PRESENT,GATD1 divergent transcript,GATD1-DT,lncRNA,2,2,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000273142.1,ENSG00000273142,RP11-458F8.4,lincRNA,FALSE,ENSG00000273142,NOT_FOUND,PRESENT,long independently transcribed non-coding RNA 2604,LINC02604,lncRNA,12,12,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000187257.15,ENSG00000187257,RSBN1L,protein_coding,FALSE,ENSG00000187257,NOT_FOUND,PRESENT,round spermatid basic protein 1 like,RSBN1L,protein_coding,29,29,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000256006.1,ENSG00000256006,AC084117.3,sense_intronic,FALSE,ENSG00000256006,NOT_FOUND,PRESENT,novel transcript,ENSG00000256006,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000136682.14,ENSG00000136682,CBWD2,protein_coding,FALSE,ENSG00000136682,NOT_FOUND,PRESENT,Zn regulated GTPase metalloprotein activator 1B,ZNG1B,protein_coding,17,17,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000253665.1,ENSG00000253665,RP11-359E19.2,lincRNA,FALSE,ENSG00000253665,NOT_FOUND,PRESENT,long independently transcribed non-coding RNA 2866,LINC02866,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000171680.21,ENSG00000171680,PLEKHG5,protein_coding,FALSE,ENSG00000171680,NOT_FOUND,PRESENT,pleckstrin homology and RhoGEF domain containing G5,PLEKHG5,protein_coding,467,467,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000132570.14,ENSG00000132570,PCBD2,protein_coding,FALSE,ENSG00000132570,NOT_FOUND,PRESENT,pterin-4 alpha-carbinolamine dehydratase 2,PCBD2,protein_coding,103,103,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000210196.2,ENSG00000210196,MT-TP,Mt_tRNA,FALSE,ENSG00000210196,NOT_FOUND,PRESENT,mitochondrially encoded tRNA-Pro (CCN),MT-TP,Mt_tRNA,1939,1939,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000125611.15,ENSG00000125611,CHCHD5,protein_coding,FALSE,ENSG00000125611,NOT_FOUND,PRESENT,coiled-coil-helix-coiled-coil-helix domain containing 5,CHCHD5,protein_coding,75,75,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000107902.13,ENSG00000107902,LHPP,protein_coding,FALSE,ENSG00000107902,CHEMBL5169196,PRESENT,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,LHPP,protein_coding,376,376,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0036957985468470188,"[{""id"":""europepmc"",""score"":0.030396539880581056}]","[{""id"":""literature"",""score"":0.030396539880581056}]",PRESENT,1,0.0036957985468470188,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Phospholysine phosphohistidine inorganic pyrophosphate phosphatase"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5169196"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000101986.11,ENSG00000101986,ABCD1,protein_coding,FALSE,ENSG00000101986,NOT_FOUND,PRESENT,ATP binding cassette subfamily D member 1,ABCD1,protein_coding,3550,3550,1,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000258927.1,ENSG00000258927,RP11-1070N10.5,lincRNA,FALSE,NOT_FOUND,NOT_FOUND,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000157741.14,ENSG00000157741,UBN2,protein_coding,FALSE,ENSG00000157741,NOT_FOUND,PRESENT,ubinuclein 2,UBN2,protein_coding,116,116,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000135392.15,ENSG00000135392,DNAJC14,protein_coding,FALSE,ENSG00000135392,NOT_FOUND,PRESENT,DnaJ heat shock protein family (Hsp40) member C14,DNAJC14,protein_coding,204,204,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000240857.1,ENSG00000240857,RDH14,protein_coding,FALSE,ENSG00000240857,NOT_FOUND,PRESENT,retinol dehydrogenase 14,RDH14,protein_coding,85,85,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000007312.12,ENSG00000007312,CD79B,protein_coding,FALSE,ENSG00000007312,CHEMBL3712852,PRESENT,CD79b molecule,CD79B,protein_coding,5414,5414,1,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.27926377769612776,"[{""id"":""cancer_gene_census"",""score"":0.4559480982087158},{""id"":""europepmc"",""score"":0.06839221473130737}]","[{""id"":""literature"",""score"":0.06839221473130737},{""id"":""somatic_mutation"",""score"":0.4559480982087158}]",PRESENT,1,0.27926377769612776,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""B-cell antigen receptor complex-associated protein beta chain"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL3712852"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000072182.12,ENSG00000072182,ASIC4,protein_coding,FALSE,ENSG00000072182,NOT_FOUND,PRESENT,acid sensing ion channel subunit family member 4,ASIC4,protein_coding,394,394,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.01404403447801867,"[{""id"":""europepmc"",""score"":0.115506851546208}]","[{""id"":""literature"",""score"":0.115506851546208}]",PRESENT,1,0.01404403447801867,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000091317.7,ENSG00000091317,CMTM6,protein_coding,FALSE,ENSG00000091317,NOT_FOUND,PRESENT,CKLF like MARVEL transmembrane domain containing 6,CMTM6,protein_coding,571,571,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.029626615038989265,"[{""id"":""europepmc"",""score"":0.24366766049181424}]","[{""id"":""literature"",""score"":0.24366766049181424}]",PRESENT,1,0.029626615038989265,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000254317.1,ENSG00000254317,RP11-473O4.5,antisense,FALSE,ENSG00000254317,NOT_FOUND,PRESENT,novel transcript,ENSG00000254317,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000275395.4,ENSG00000275395,FCGBP,protein_coding,FALSE,ENSG00000275395,NOT_FOUND,PRESENT,Fc gamma binding protein,FCGBP,protein_coding,850,850,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0046593551815572376,"[{""id"":""europepmc"",""score"":0.03343619386863916},{""id"":""expression_atlas"",""score"":0.019540934012853915}]","[{""id"":""literature"",""score"":0.03343619386863916},{""id"":""rna_expression"",""score"":0.019540934012853915}]",PRESENT,1,0.0046593551815572376,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000184887.13,ENSG00000184887,BTBD6,protein_coding,FALSE,ENSG00000184887,NOT_FOUND,PRESENT,BTB domain containing 6,BTBD6,protein_coding,49,49,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000267645.5,ENSG00000267645,POLR2J2,protein_coding,FALSE,ENSG00000267645,NOT_FOUND,PRESENT,POLR2J3-UPK3BL2 readthrough,POLR2J3-UPK3BL2,protein_coding,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000164933.11,ENSG00000164933,SLC25A32,protein_coding,FALSE,ENSG00000164933,NOT_FOUND,PRESENT,solute carrier family 25 member 32,SLC25A32,protein_coding,319,319,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0073915970936940375,"[{""id"":""europepmc"",""score"":0.06079307976116211}]","[{""id"":""literature"",""score"":0.06079307976116211}]",PRESENT,1,0.0073915970936940375,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000134398.14,ENSG00000134398,ERN2,protein_coding,FALSE,ENSG00000134398,CHEMBL4105932,PRESENT,endoplasmic reticulum to nucleus signaling 2,ERN2,protein_coding,727,727,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.010717815785856354,"[{""id"":""europepmc"",""score"":0.08814996565368506}]","[{""id"":""literature"",""score"":0.08814996565368506}]",PRESENT,1,0.010717815785856354,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Serine/threonine-protein kinase/endoribonuclease IRE2"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4105932"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000165272.14,ENSG00000165272,AQP3,protein_coding,FALSE,ENSG00000165272,CHEMBL6196115,PRESENT,aquaporin 3 (Gill blood group),AQP3,protein_coding,4515,4515,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.10183302018017613,"[{""id"":""europepmc"",""score"":0.17357777026292023},{""id"":""gwas_credible_sets"",""score"":0.15882869718616008}]","[{""id"":""genetic_association"",""score"":0.15882869718616008},{""id"":""literature"",""score"":0.17357777026292023}]",PRESENT,1,0.10184632712678951,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Aquaporin-3"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6196115"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000217139.2,ENSG00000217139,RP11-129H15.4,processed_pseudogene,FALSE,ENSG00000217139,NOT_FOUND,PRESENT,"LSM14A, SCD6 homolog A (S. cerevisiae) (LSM14A) pseudogene",ENSG00000217139,processed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000134970.13,ENSG00000134970,TMED7,protein_coding,FALSE,ENSG00000134970,CHEMBL6067355,PRESENT,transmembrane p24 trafficking protein 7,TMED7,protein_coding,137,137,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Transmembrane emp24 domain-containing protein 7"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6067355"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000251603.1,ENSG00000251603,RP11-164P12.4,antisense,FALSE,NOT_FOUND,NOT_FOUND,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000078699.21,ENSG00000078699,CBFA2T2,protein_coding,FALSE,ENSG00000078699,NOT_FOUND,PRESENT,CBFA2/RUNX1 partner transcriptional co-repressor 2,CBFA2T2,protein_coding,293,293,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000278962.1,ENSG00000278962,RP11-399B17.1,TEC,FALSE,ENSG00000278962,NOT_FOUND,PRESENT,,ENSG00000278962,,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000275484.1,ENSG00000275484,CTC-1337H24.4,lincRNA,FALSE,ENSG00000275484,NOT_FOUND,PRESENT,novel transcript,ENSG00000275484,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
